id,type,classification,road_segment_type,duration,street_name_full,line_weight,route_coming_soon,construction_year,geometry_line
1410,OFF ROAD,Shared Pathway,,895,,2,false,,"MULTILINESTRING ((-113.49479552574125 53.501668104800984, -113.49481273976103 53.50169774780656, -113.49481553565347 53.502182658014, -113.4948072688464 53.50251822555919, -113.49481074648152 53.503305562931594, -113.49482005503413 53.503962766378464, -113.49482465629286 53.50429583434289, -113.49484690130444 53.504585590695726, -113.49487639096843 53.50462527250576, -113.49495126766094 53.50570895267676, -113.49501600251024 53.50656545470148, -113.49501700380635 53.50666116418261, -113.49501154330702 53.506760671628655, -113.49500389230661 53.5068639987666, -113.49499831939058 53.50697243871484, -113.49498833232258 53.50709234685461, -113.49498464294777 53.507145295295686, -113.49498231887873 53.50717127367099, -113.49497871190367 53.50719284647041, -113.49497310403423 53.50721320943423, -113.49496069889588 53.50724114261238, -113.49494358295995 53.50727065527428, -113.49491208541917 53.50731131025086))"
1414,OFF ROAD,Shared Pathway,,1236,,2,false,,"MULTILINESTRING ((-113.4948884790615 53.50744476667751, -113.49485490785962 53.50744976203032, -113.49481834629408 53.5074650154535, -113.49478270269863 53.507483128792586, -113.49475363930128 53.507509329513425, -113.49464528475373 53.507710364772855, -113.49463563811186 53.50773191571469, -113.49463128106544 53.50775987919277, -113.4946282239945 53.50779185031778, -113.49463004465704 53.50786381935817, -113.49462580783432 53.50788219439423, -113.49461478172833 53.507906934590494, -113.49454571984325 53.50807455610104, -113.49447303893214 53.50820857883213, -113.49443595148747 53.50828198272502, -113.49442201397657 53.508325899543486, -113.49435860145891 53.508582299722356, -113.4943213802301 53.50866689871541, -113.49428854487738 53.50872112790639, -113.49428274073074 53.50887062755855, -113.49429913250064 53.50895865209286, -113.49429440335658 53.50913054032513, -113.49429368952035 53.509190506922316, -113.49429983857563 53.5092369077655, -113.49431740067958 53.50933932803332, -113.49434388053805 53.50948096729325, -113.49439919687677 53.50979223763828, -113.4944105468835 53.50985305494127, -113.49447792171402 53.51027791789073, -113.4945753057766 53.51088681490441, -113.49460303383908 53.511036452587526, -113.49460860780644 53.51107927630418))"
1418,OFF ROAD,Shared Pathway,,481,,2,false,,"MULTILINESTRING ((-113.49430976208241 53.49999909369917, -113.49439749975413 53.499995315259746, -113.49570714756472 53.499994346621264, -113.49738744636117 53.499995737075636, -113.49740911933726 53.499997033268706, -113.4974297388241 53.500000130789914, -113.49744989415414 53.50000432455399, -113.4974704777769 53.50001097816151, -113.49748187719709 53.500017596842646, -113.49749553043569 53.500028057633116, -113.49750324599594 53.50003520992521, -113.49751043596243 53.500048654375234))"
1438,OFF ROAD,Shared Pathway,,132,,2,false,,"MULTILINESTRING ((-113.50094585655674 53.53069859043022, -113.50095829008846 53.53075004728054, -113.5009623276164 53.53092273821331))"
1440,OFF ROAD,Shared Pathway,,248,,2,false,,"MULTILINESTRING ((-113.54073719106798 53.523013972794615, -113.54078198131464 53.52297920538534, -113.54080172833189 53.52296022502335, -113.54082693176457 53.52292961667552, -113.54085036036163 53.52289900519214, -113.54086844707066 53.52286942716092))"
1443,OFF ROAD,Shared Pathway,,516,,2,false,,"MULTILINESTRING ((-113.47023233234397 53.51787017847619, -113.47023841554076 53.5178851489999, -113.47024966632922 53.517894308715405, -113.47026406035644 53.51790231045621, -113.47027811436097 53.517906341706194, -113.47029650435034 53.517907779343155, -113.47100433913131 53.51790690000764, -113.47106891291261 53.51790882561631, -113.47115541459802 53.517916578701005, -113.47135998490826 53.517935507790135, -113.47141493393578 53.51793820877486, -113.47149741355233 53.51793775527038, -113.47160116291597 53.5179383833506))"
1445,OFF ROAD,Shared Pathway,,1044,,2,false,,"MULTILINESTRING ((-113.50128591144845 53.53041508731288, -113.50135164559583 53.53039209672901, -113.50141500718497 53.530379414798226, -113.50150788239787 53.530365853495745, -113.50191714158866 53.53030067237162, -113.5023482476909 53.53023372342639, -113.50242631056939 53.53022476155335, -113.5025043299256 53.53021951045237, -113.50261969616363 53.53021999036797, -113.50295328890542 53.530225092153735, -113.50328361853404 53.53024318823651, -113.50365752992599 53.53026703634553, -113.50373849260151 53.530276662783116, -113.50389415586247 53.53029774317312, -113.50493077968535 53.53044881384073, -113.50546289138974 53.53054391235553, -113.50592632818773 53.53064615414379, -113.50662925594806 53.5308014028605, -113.50717048111899 53.53091882685539, -113.50746579866177 53.53099807415997, -113.50780143831138 53.53109606751748, -113.508307916567 53.531252354911004, -113.50874917550085 53.53138608042588, -113.50922458301285 53.53153294955118, -113.5095042946182 53.5316139887768, -113.50969079219416 53.531666773971146, -113.50999239712863 53.53174232609999))"
1446,OFF ROAD,Shared Pathway,,247,,2,false,,"MULTILINESTRING ((-113.47160116291597 53.5179383833506, -113.47234148712947 53.51794285795051, -113.47310994998371 53.51794351247111, -113.47368552765556 53.517944223373966, -113.47435904699225 53.51794718631864, -113.47530731478341 53.51794347618963))"
1448,OFF ROAD,Shared Pathway,,95,,2,false,,"MULTILINESTRING ((-113.50999239712863 53.53174232609999, -113.51016204752615 53.53178379795803))"
1449,OFF ROAD,Shared Pathway,,95,,2,false,,"MULTILINESTRING ((-113.47164731644146 53.51811923681537, -113.47529948964157 53.51812890790065))"
1450,OFF ROAD,Shared Pathway,,360,,2,false,2015,"MULTILINESTRING ((-113.41832611238414 53.52612493123592, -113.41832660647383 53.52625859675114, -113.41834578102697 53.52629951126354, -113.41835982146084 53.52633417276836, -113.4183640317887 53.52638032120904, -113.41834937733768 53.5264288469851, -113.41831403333812 53.526498274208485, -113.41827914146779 53.52657306193738, -113.41833687703303 53.52659640494371))"
1451,OFF ROAD,Shared Pathway,,2263,,2,false,,"MULTILINESTRING ((-113.51125829491264 53.53190910294569, -113.51130017104327 53.53191117197217, -113.5119456010053 53.5319175226458, -113.51237611034018 53.531902559167875, -113.5128315426339 53.531889553021884, -113.51371107828199 53.53187641321657, -113.51420691961225 53.53187471021376, -113.51436595127456 53.531875356169444, -113.5145343135952 53.53187789713713, -113.51468701951501 53.53188595004253, -113.51491146938646 53.53189243278091, -113.51518570234816 53.531908411028944, -113.51554093154722 53.53193214250308, -113.51582451692263 53.53194815717424, -113.51641979006868 53.53197843343241, -113.51708666886351 53.532018286317694, -113.51747305822393 53.53204399890858, -113.51770667131738 53.532067236828425, -113.51800880598648 53.53209817986984, -113.51853829319792 53.53215419424946, -113.51892135684312 53.53219846587819, -113.52012665591629 53.53233336327578, -113.52104536778504 53.53244108714615, -113.52155913004489 53.53251003022987, -113.52211018912998 53.53259026421327, -113.52265187116127 53.53267231556357, -113.52314674684922 53.53275789618568, -113.52357292798311 53.532850634142314, -113.52440360527933 53.53302486781971, -113.5256511627378 53.53328807094032, -113.52618007988112 53.53339792313189, -113.52643204285934 53.533454659890786, -113.52675232457884 53.53353767666062, -113.52712222979794 53.53364503793621, -113.52768770859151 53.53383306215119, -113.52816316810734 53.53398357432666, -113.52851104595057 53.53410942515414, -113.5295825702301 53.53450380100126, -113.53056433894479 53.53483836522804, -113.53178505366249 53.53528161606883, -113.53288440196671 53.535703942245455, -113.53322612786259 53.53582418321851, -113.53332863090918 53.5358617411337, -113.53352740233827 53.535936832379434, -113.53374784065933 53.536026870179036, -113.5340085153164 53.53614493552477, -113.5343093802579 53.536294738966305, -113.53459790518228 53.5364333458936, -113.53489885566677 53.53657571881004, -113.53515333612091 53.53669003918179, -113.5352433723154 53.53672754698322, -113.5357152654171 53.536924459647274, -113.53594504626767 53.53701638697532, -113.53620263573069 53.53713257818544, -113.53654409857096 53.53727881503294, -113.53683601875797 53.53739328056982, -113.53723668040227 53.537545320391416, -113.5376745941718 53.537714222624025, -113.53790867843101 53.53780486191399))"
1452,OFF ROAD,Shared Pathway,,329,,2,false,,"MULTILINESTRING ((-113.47026424507905 53.518174026272064, -113.47038819596573 53.518155338536246, -113.47046357957682 53.51814926014695, -113.47121658523915 53.518152592803034, -113.47125431381134 53.518146347374206, -113.47139978123012 53.518127757427365, -113.47147511857003 53.518124884337716, -113.47164731644146 53.51811923681537))"
1453,OFF ROAD,Shared Pathway,,248,,2,false,2015,"MULTILINESTRING ((-113.41838504110842 53.52484672104959, -113.41836985249435 53.52560196732411, -113.41836414771741 53.52566536230273, -113.41835336378362 53.525746031020866, -113.41832566265727 53.52600247270319, -113.41832569581493 53.52601178911366))"
1466,OFF ROAD,Shared Pathway,,170,,2,false,,"MULTILINESTRING ((-113.47529948964157 53.51812890790065, -113.47542841534874 53.5181422945014, -113.47550356066884 53.51815544873656, -113.47556244946861 53.51817814635726))"
1472,OFF ROAD,Shared Pathway,,896,,2,false,,"MULTILINESTRING ((-113.50963787747665 53.53241734019783, -113.50954115985083 53.532460288935546, -113.50948216391043 53.53248801397285, -113.50940187387218 53.53253102998216, -113.50930729602429 53.532592162741, -113.50924577775629 53.532635255672275, -113.50922438040857 53.53265893742978, -113.50920049332316 53.532695193939944, -113.50913986381978 53.532864129158256, -113.50891958242663 53.5334448864117, -113.50887356302749 53.53358105735836, -113.50884989076438 53.533629682223086, -113.5088262245001 53.53367724945376, -113.50880443765702 53.533716348429074, -113.50877553152804 53.533756475809426, -113.5087322640398 53.533808200486206, -113.50866395931666 53.53387252886299, -113.50861183996052 53.53392103679403, -113.50852930235347 53.53398636426087, -113.50846661714381 53.53402635641886, -113.50840221178835 53.53406104214877, -113.50832531210348 53.53409991814361, -113.50825924174914 53.53412506332728))"
1474,OFF ROAD,Shared Pathway,,401,,2,false,,"MULTILINESTRING ((-113.62948704515078 53.49755404169286, -113.62947454669342 53.497505325017336, -113.6293648897801 53.49710970208613, -113.62929835881644 53.49681349970729, -113.62928322090731 53.49674788181602, -113.62925530648621 53.496706579850795, -113.62921791225568 53.496670872105135, -113.62918353302098 53.49665015776555, -113.62912089633548 53.49662747997437, -113.62908959742876 53.49661427088244))"
1475,OFF ROAD,Shared Pathway,,135,,2,false,,"MULTILINESTRING ((-113.56454879598562 53.58920410704836, -113.56532787893033 53.590037527223075, -113.56598400863452 53.590715782156074))"
1477,OFF ROAD,Shared Pathway,,130,,2,false,,"MULTILINESTRING ((-113.62959752156766 53.49797573987541, -113.629590017419 53.4979553005624, -113.62950157619622 53.49761064733003))"
1478,OFF ROAD,Shared Pathway,,855,,2,false,,"MULTILINESTRING ((-113.5662068271228 53.5909532179862, -113.56645605926363 53.59121427884048, -113.56648608266295 53.59124082495651, -113.56652920013445 53.59127102258637, -113.56660248259243 53.591313343082554, -113.56662955115394 53.59133266660115, -113.56666963388638 53.591363453869654, -113.56670857795325 53.591406254308446, -113.56676232198697 53.591483354512434, -113.56680933700517 53.59152738181571, -113.566875589793 53.591566076291265, -113.5669167316992 53.591592058175266, -113.56733570516496 53.59199912567174, -113.56781182451162 53.59244845679689, -113.5681520953827 53.592751894150915, -113.5685716613116 53.593103084963296, -113.56883905199518 53.593324546506246, -113.56971328325545 53.59405468292334, -113.569937636169 53.59423934198193, -113.56997351447957 53.59428633507468, -113.57003348473123 53.594347831062166, -113.5704700211917 53.59472190560034))"
1479,OFF ROAD,Shared Pathway,,210,,2,false,,"MULTILINESTRING ((-113.50128824128515 53.52939968586588, -113.50244566834286 53.527202731534025, -113.50248558975787 53.52716112210701, -113.50253192307822 53.52713389691862, -113.50258690634443 53.52711585069996))"
1480,OFF ROAD,Shared Pathway,,95,,2,false,,"MULTILINESTRING ((-113.62990858068612 53.49897533233757, -113.62962377754843 53.49804720005079))"
1501,OFF ROAD,Shared Pathway,,401,,2,false,,"MULTILINESTRING ((-113.63031146102884 53.500326835608675, -113.63029242967914 53.500278607398876, -113.63018168218873 53.50000662446726, -113.63016939423787 53.49997473888331, -113.63016335317053 53.49994661679628, -113.63015428649662 53.499905373377175, -113.63013407322252 53.4997011134491, -113.63012182812592 53.49966360804831, -113.6300727686916 53.49952482238598, -113.63008248745253 53.499491132803975))"
1505,OFF ROAD,Shared Pathway,,209,,2,false,2015,"MULTILINESTRING ((-113.41832765754003 53.5229465823858, -113.41830331596276 53.52306175260778, -113.41830257274641 53.52311600290298, -113.41832394165569 53.523217830178204, -113.41836120690542 53.52465121075007))"
1507,OFF ROAD,Shared Pathway,,134,,2,false,,"MULTILINESTRING ((-113.63003859883487 53.49932354847853, -113.63000872651276 53.49930169118184, -113.62992810124116 53.499038951566654))"
1508,OFF ROAD,Shared Pathway,,747,,2,false,,"MULTILINESTRING ((-113.55503720779984 53.58394042572797, -113.55505972423433 53.58392875378155, -113.55672514244412 53.583883203050306, -113.55745683002196 53.58385837969421, -113.55759479767568 53.583855960206726, -113.55767976681481 53.58385700401573, -113.55776964237651 53.583860269628204, -113.55782748002704 53.58386487978946, -113.55789265971532 53.583873917140345, -113.55799715835393 53.583891888833826, -113.55809913737043 53.58391571791441, -113.55819491647885 53.583943190754745, -113.55828327720991 53.58397356583822, -113.55839976517348 53.584023096978925, -113.55845537099901 53.5840499459449, -113.55853239833215 53.58409345348642, -113.55861128611242 53.584144459782905, -113.55867660601432 53.58419657312467, -113.55875524806866 53.5842712077006))"
1510,OFF ROAD,Shared Pathway,,438,,2,false,,"MULTILINESTRING ((-113.63078424678349 53.50285237618314, -113.63069477677773 53.50282368319372, -113.63074700447785 53.502782057973526, -113.63076403242091 53.5027587095086, -113.63079390187514 53.50270865715968, -113.63080689480088 53.50266523764813, -113.63081447761687 53.50259923690812, -113.63080702273206 53.50248973008618, -113.63078607346208 53.5023191729896, -113.63064441339479 53.501522266364276, -113.63066160903723 53.501478859845406))"
1511,OFF ROAD,Shared Pathway,,288,,2,false,,"MULTILINESTRING ((-113.55161244765956 53.560276652990474, -113.55161419243238 53.56060743035601, -113.55162013036463 53.56123529691551, -113.55161915331583 53.56152612035167, -113.55162583052594 53.562084089084394, -113.55162635812407 53.562232625940055, -113.55162112425889 53.56312381919816))"
